index,value
0,316.127
1,411.027
2,325.661
3,331.128
4,371.951
5,271.404
6,277.775
7,321.361
8,3.58227
9,12.1456
10,49.6568
11,87.5275
12,85.4749
13,0
14,113.06
15,66.7495
16,65.9511
17,59.1111
18,75.9237
19,33.0934
20,102.075
21,82.9307
22,59.5278
23,46.1905
24,47.8152
25,43.8974
26,1.28312
27,93.3582
28,28.5068
29,56.4901
30,64.166
31,56
32,66.3022
33,38.1004
34,28.6041
35,170.794
36,80.8617
37,17.12
38,168.34
39,43.2503
40,57.5286
41,0
42,0
43,5.44877
44,42.1991
45,46.6581
46,0
47,48.6246
48,65.7266
49,52.7637
50,134.028
51,58.9049
52,1.23844
53,63.533
54,130.83
55,8.68261
56,2.3371
57,43.9676
