index,value
0,253.739
1,300.108
2,234.882
3,302.709
4,241.835
5,231.937
6,216.547
7,256.7
8,90.9403
9,180.896
10,40.4933
11,23.2736
12,31.9281
13,9.62268
14,115.445
15,38.3427
16,2.11224
17,102.965
18,23.121
19,102.887
20,75.4287
21,7.42192
22,143.27
23,96.7068
24,163.212
25,109.189
26,20.7623
27,146.199
28,168.681
29,5.20515
30,126.665
31,37.0558
32,82.3269
33,5.33603
34,175.649
35,104.378
36,38.7064
37,184.173
38,106.435
39,160.919
40,137.266
41,85.9752
42,126.691
43,124.08
44,113.376
45,35.7282
46,32.9644
47,90.2644
48,69.8382
49,49.3117
50,106.581
51,136.202
52,0.363715
53,0.912963
54,73.8033
55,50.6424
56,116.505
57,62.6136
