index,value
0,53.2326
1,56.9794
2,59.6865
3,147.004
4,124.84
5,82.0429
6,52.9979
7,26.5532
8,2.93038
9,161.232
10,6.50489
11,102.697
12,64.1238
13,164.072
14,168.227
15,183.193
16,31.0022
17,20.1582
18,183.325
19,235.946
20,4.44577
21,261.745
22,77.4217
23,57.536
24,1.20236
25,56.7936
26,38.7884
27,115.341
28,71.3386
29,154.592
30,62.919
31,155.307
32,279.648
33,300.815
34,164.907
35,38.2784
36,262.085
37,47.8251
38,106.884
39,80.3573
40,210.621
41,128.441
42,86.1192
43,185.457
44,114.408
45,199.56
46,61.1632
47,107.248
48,82.0546
49,172.317
50,293.708
51,0.0782094
52,15.6588
53,2.25449
54,10.6919
55,202.788
56,157.13
57,90.1518
