index,value
0,340.232
1,307.029
2,253.595
3,226.264
4,166.556
5,176.755
6,225.943
7,271.236
8,42.9504
9,88.0653
10,220.742
11,96.3623
12,186.067
13,69.8027
14,195.636
15,73.8779
16,153.133
17,16.0933
18,77.8749
19,142.871
20,91.7806
21,72.4508
22,22.2101
23,77.4756
24,109.818
25,55.9246
26,46.8986
27,20.7005
28,1.05498
29,44.9539
30,131.996
31,132.023
32,55.4569
33,181.654
34,47.8601
35,1.22841
36,15.1426
37,135.139
38,78.3747
39,159.854
40,2.61127
41,157.512
42,171.671
43,69.2435
44,34.1601
45,102.7
46,114.098
47,9.64632
48,53.5562
49,144.955
50,113.575
51,105.601
52,118.739
53,107.998
54,180.231
55,0.174803
56,27.4476
57,108.357
