index,value
0,290.622
1,317.097
2,253.002
3,300.162
4,293.588
5,367.687
6,233.134
7,373.987
8,106.299
9,70.6264
10,56.1107
11,64.081
12,2.74734
13,5.3317
14,236.406
15,7.10927
16,56.1144
17,20.206
18,72.125
19,15.4935
20,313.402
21,5.40036
22,136.068
23,36.4432
24,10.7035
25,134.858
26,176.587
27,149.157
28,106.967
29,4.87482
30,101.193
31,106.081
32,63.1173
33,153.467
34,61.7138
35,241.734
36,2.60852
37,200.294
38,47.553
39,108.057
40,59.9303
41,64.6688
42,64.8114
43,0
44,23.9752
45,139.475
46,104.948
47,177.91
48,192.055
49,134.887
50,47.9386
51,82.7345
52,44.8692
53,154.041
54,167.799
55,66.8399
56,1.8731
57,14.0796
