index,value
0,278.462
1,241.787
2,421.704
3,279.212
4,295.85
5,327.534
6,359.509
7,338.433
8,94.7592
9,13.9595
10,53.0532
11,73.1444
12,193.681
13,38.2837
14,10.1389
15,52.6465
16,5.07466
17,116.389
18,1.1147
19,55.1112
20,0
21,58.3784
22,120.519
23,38.6389
24,0
25,84.8276
26,81.7747
27,152.935
28,1.05298
29,0
30,6.13555
31,102.865
32,75.4313
33,83.8239
34,39.2885
35,100.21
36,69.275
37,85.3484
38,0.882708
39,61.0364
40,133.35
41,62.8509
42,110.288
43,68.5617
44,133.038
45,4.39337
46,94.8144
47,110.747
48,192.944
49,50.4762
50,68.0947
51,75.5946
52,51.7512
53,79.176
54,0
55,65.2118
56,65.1942
57,95.7766
