index,value
0,85.1318
1,116.633
2,109.806
3,105.998
4,38.9952
5,41.4783
6,35.2593
7,126.809
8,286.442
9,123.421
10,189.63
11,264.088
12,21.1018
13,0.66585
14,188.801
15,164.753
16,14.7689
17,287.329
18,198.078
19,188.396
20,11.7049
21,24.962
22,45.1242
23,112.455
24,175.446
25,124.783
26,4.36307
27,147.878
28,163.203
29,153.351
30,217.676
31,105.327
32,1.7146
33,240.434
34,6.02895
35,109.205
36,288.419
37,188.364
38,124.775
39,25.2502
40,76.0345
41,117.593
42,149.75
43,217.344
44,2.0747
45,29.8651
46,294.199
47,0.0549207
48,93.1559
49,236.425
50,29.8094
51,308.424
52,141.463
53,0
54,27.9632
55,1.67652
56,167.795
57,148.031
