index,value
0,37.9739
1,55.9717
2,21.9367
3,94.0277
4,120.258
5,36.576
6,69.0888
7,18.5243
8,266.908
9,124.846
10,260.078
11,119.29
12,5.33351
13,87.6962
14,8.21505
15,41.1635
16,124.085
17,18.7343
18,182.735
19,125.31
20,9.66567
21,168.609
22,65.6008
23,1.41852
24,163.521
25,47.3263
26,113.726
27,170.429
28,167.977
29,129.114
30,226.77
31,247.985
32,19.293
33,209.997
34,271.791
35,19.748
36,97.0217
37,287.431
38,223.636
39,196.421
40,116.414
41,60.4743
42,171.092
43,153.838
44,67.8719
45,64.4488
46,71.6038
47,202.823
48,101.607
49,50.5463
50,21.233
51,87.3927
52,0.210788
53,45.27
54,108.06
55,72.636
56,166.517
57,108.782
