index,value
0,242.609
1,237.26
2,281.067
3,317.772
4,291.448
5,308.926
6,272.557
7,341.777
8,108.159
9,4.17354
10,49.8389
11,0
12,86.4729
13,9.24181
14,17.5252
15,0
16,70.0078
17,93.4147
18,89.3701
19,84.7372
20,77.0062
21,67.3178
22,148.288
23,118.038
24,23.6688
25,119.042
26,235.079
27,73.4481
28,20.8701
29,188.497
30,106.564
31,0
32,50.6879
33,74.1894
34,72.2475
35,99.1013
36,6.31665
37,93.3636
38,108.923
39,73.0109
40,85.9622
41,226.142
42,129.124
43,26.9685
44,99.3156
45,113.397
46,79.3419
47,12.3016
48,70.8319
49,69.2093
50,118.461
51,93.8165
52,52.0201
53,0
54,73.4843
55,50.157
56,69.532
57,58.2381
