index,value
0,68.762
1,24.963
2,32.8481
3,32.2702
4,21.0864
5,63.0579
6,27.185
7,43.8617
8,104.485
9,12.5276
10,56
11,115.906
12,50.3697
13,220.012
14,79.2866
15,98.4087
16,86.8519
17,77.8271
18,195.65
19,48.7684
20,146.013
21,43.3042
22,19.9066
23,0
24,187.507
25,234.439
26,147.747
27,197.204
28,79.1402
29,11.894
30,137.371
31,105.867
32,79.1419
33,293.261
34,221.978
35,185.271
36,113.733
37,81.7467
38,127.826
39,0.1927
40,108.021
41,217.722
42,149.989
43,166.89
44,86.7322
45,27.4449
46,224.139
47,134.299
48,56.3684
49,66.3318
50,256.025
51,103.866
52,188.976
53,14.1358
54,242.105
55,0
56,0.147437
57,179.154
