index,value
0,27.7154
1,69.3372
2,76.0294
3,58.0903
4,75.072
5,70.6688
6,57.3897
7,83.5992
8,205.821
9,76.6588
10,14.4682
11,162.236
12,30.9472
13,307.48
14,204.967
15,94.0729
16,145.929
17,86.4019
18,25.8661
19,37.4406
20,210.024
21,33.3322
22,67.9134
23,200.01
24,30.7212
25,17.95
26,99.8471
27,147.355
28,207.294
29,117.312
30,8.35658
31,6.44107
32,192.044
33,57.6944
34,106.992
35,0.14261
36,207.137
37,138.03
38,39.8782
39,229.283
40,99.2382
41,158.783
42,38.3897
43,10.4603
44,138.224
45,231.215
46,104.159
47,0.65406
48,92.6369
49,187.936
50,123.214
51,100.576
52,91.7035
53,96.0571
54,49.1714
55,115.455
56,192.196
57,227.045
