index,value
0,250.428
1,327.255
2,380.073
3,335.998
4,234.052
5,227.513
6,168.973
7,238.562
8,17.3523
9,84.0313
10,53.9055
11,124.507
12,92.4897
13,135.543
14,38.3029
15,119.379
16,94.7336
17,0
18,61.8374
19,136.567
20,65.1534
21,14.6938
22,62.4342
23,189.658
24,132.923
25,59.3372
26,85.5964
27,109.195
28,123.482
29,14.6618
30,106.728
31,144.205
32,144.442
33,40.7217
34,27.3302
35,109
36,158.549
37,135.681
38,38.2001
39,12.888
40,88.3744
41,165.134
42,0.173475
43,38.6862
44,45.6455
45,119.283
46,122.022
47,131.352
48,46.8779
49,4.90197
50,70.6561
51,95.0826
52,41.7171
53,125.009
54,76.2906
55,157.282
56,143.991
57,87.594
