index,value
0,65.2944
1,143.56
2,59.496
3,75.3562
4,80.0944
5,33.1253
6,90.7438
7,56.304
8,77.9392
9,206.751
10,280.452
11,296.288
12,80.4308
13,159.158
14,80.8221
15,202.726
16,120.62
17,82.3962
18,38.7795
19,18.7096
20,134.506
21,105.42
22,120.935
23,98.7463
24,46.4898
25,0.0184219
26,59.144
27,319.778
28,79.2421
29,47.9626
30,247.819
31,202.221
32,112.212
33,203.059
34,30.294
35,1.15404
36,145.735
37,172.971
38,108.103
39,13.6632
40,11.6269
41,0.0477467
42,244.425
43,0.020403
44,130.425
45,50.7132
46,50.5487
47,185.726
48,79.34
49,74.4042
50,137.144
51,143.039
52,311.245
53,185.609
54,277.178
55,129.003
56,0
57,122.085
