index,value
0,134.428
1,179.95
2,244.15
3,299.028
4,394.453
5,416.745
6,383.013
7,182.599
8,124.422
9,80.2165
10,202.5
11,162.033
12,26.1622
13,34.733
14,0
15,110.469
16,125.066
17,90.5106
18,86.2664
19,82.077
20,69.7848
21,119.101
22,74.9127
23,44.3065
24,32.008
25,83.8226
26,74.6211
27,122.842
28,214.586
29,42.2225
30,0.819956
31,31.6427
32,66.8503
33,21.387
34,62.7828
35,0.531536
36,24.8614
37,214.892
38,26.6837
39,29.5144
40,26.765
41,52.9361
42,105.91
43,83.585
44,69.8433
45,90.4138
46,182.557
47,71.9607
48,174.712
49,2.92012
50,215.284
51,56.566
52,60.418
53,147.727
54,73.3897
55,81.6885
56,21.208
57,74.3572
