index,value
0,268.976
1,404.694
2,402.553
3,383.512
4,380.121
5,367.296
6,275.529
7,279.144
8,10.1047
9,165.782
10,51.0588
11,117.018
12,7.29998
13,62.9187
14,66.5832
15,68.621
16,51.1975
17,50.7425
18,112.766
19,8.31964
20,46.3707
21,32.5923
22,32.4736
23,77.1098
24,68.484
25,82.34
26,57.7842
27,8.1122
28,10.9889
29,67.5575
30,39.4351
31,1.59074
32,160.446
33,61.3484
34,95.4359
35,0
36,229.357
37,42.6851
38,90.9776
39,132.777
40,39.2763
41,58.735
42,79.2825
43,142.733
44,2.51462
45,34.8615
46,0.511728
47,103.821
48,72.5178
49,24.0276
50,110.651
51,85.3536
52,158.959
53,200.279
54,81.7224
55,85.4927
56,48.5065
57,13.9548
