index,value
0,297.559
1,338.114
2,358.781
3,311.542
4,263.665
5,301.507
6,215.431
7,280.785
8,0
9,50.4894
10,17.3473
11,49.6072
12,57.9931
13,25.1131
14,48.9005
15,144.883
16,54.7343
17,0.715156
18,71.6358
19,57.0734
20,68.7487
21,27.9907
22,38.7373
23,0.453026
24,107.024
25,113.986
26,0.42583
27,2.325
28,94.6803
29,50.4598
30,0
31,77.753
32,23.0647
33,100.407
34,53.1724
35,118.761
36,74.398
37,96.4339
38,101.453
39,111.342
40,35.718
41,84.4007
42,68.0369
43,6.72706
44,67.3101
45,16.7087
46,58.0985
47,151.115
48,84.1067
49,78.122
50,4.41863
51,60.8178
52,80.1732
53,0
54,96.442
55,71.6175
56,55.2742
57,46.6748
