index,value
0,65.779
1,54.8502
2,25.3418
3,32.0966
4,5.85454
5,66.9762
6,97.4348
7,127.487
8,92.9669
9,4.16651
10,258.241
11,81.6926
12,0.116007
13,64.3095
14,161.215
15,233.666
16,193.259
17,47.3912
18,185.143
19,166.327
20,127.588
21,66.98
22,105.415
23,165.057
24,89.9545
25,73.2655
26,0.002
27,85.4999
28,189.202
29,120.489
30,97.4359
31,200.729
32,139.923
33,221.985
34,76.1748
35,26.203
36,217.671
37,241.492
38,226.465
39,135.85
40,228.034
41,21.3632
42,60.1738
43,181.207
44,83.2507
45,214.93
46,2.59629
47,277.9
48,3.41898
49,225.689
50,292.565
51,151.172
52,1.28018
53,0.148406
54,47.7993
55,54.7819
56,104.23
57,16.2518
