index,value
0,137.81
1,151.139
2,280.349
3,263.459
4,330.345
5,342.845
6,151.1
7,97.8324
8,212.721
9,184.687
10,198.298
11,118.543
12,102.432
13,110.409
14,35.3653
15,99.4011
16,85.7711
17,52.0583
18,47.5385
19,84.6647
20,16.1232
21,121.765
22,6.94869
23,47.8323
24,50.5764
25,92.4231
26,98.1537
27,14.0777
28,35.9599
29,51.6281
30,164.203
31,204.169
32,81.3696
33,76.2539
34,44.1746
35,4.18123
36,6.14223
37,28.5581
38,122.461
39,0.300831
40,148.233
41,42.0979
42,0
43,94.4693
44,64.629
45,114.411
46,138.192
47,3.79649
48,126.676
49,177.452
50,125.957
51,90.0379
52,101.085
53,131.679
54,134.404
55,117.364
56,116.59
57,101.106
