index,value
0,112.485
1,42.6714
2,51.6687
3,38.1304
4,156.488
5,91.7711
6,49.8556
7,64.6133
8,47.1109
9,14.749
10,84.9392
11,202.344
12,238.297
13,21.1499
14,205.099
15,74.4122
16,198.866
17,218.925
18,74.8768
19,173.771
20,100.797
21,162.996
22,274.236
23,198.559
24,86.9318
25,103.521
26,52.1066
27,135.313
28,165.895
29,70.4826
30,193.385
31,140.525
32,1.63026
33,31.6599
34,161.987
35,20.8176
36,82.7959
37,53.1042
38,238.892
39,247.091
40,31.8552
41,28.7184
42,23.0518
43,169.087
44,251.692
45,79.4375
46,177.595
47,78.3565
48,57.3458
49,223.081
50,129.3
51,18.0711
52,125.487
53,67.957
54,11.8012
55,163.572
56,45.6941
57,56.7137
