index,value
0,297.932
1,352.545
2,177.502
3,194.945
4,241.708
5,230.998
6,304.977
7,264.672
8,7.12828
9,45.7418
10,183.16
11,75.748
12,53.6879
13,105.124
14,112.541
15,41.328
16,9.69357
17,66.3874
18,150.427
19,119.749
20,0.0358965
21,108.17
22,6.07917
23,46.8948
24,151.417
25,92.635
26,101.159
27,16.466
28,70.354
29,151.866
30,207.369
31,10.3773
32,24.9684
33,98.1035
34,13.3786
35,94.3115
36,148.184
37,114.313
38,176.328
39,92.8926
40,90.4832
41,88.9063
42,68.687
43,128.662
44,170.086
45,118.973
46,28.347
47,126.164
48,0.158183
49,109.996
50,1.05424
51,137.884
52,30.3295
53,156.556
54,132.557
55,101.917
56,132.711
57,128.743
