index,value
0,317.074
1,238.646
2,246.328
3,330.966
4,300.472
5,248.485
6,248.635
7,221.979
8,50.4469
9,47.4864
10,11.1358
11,105.027
12,68.3453
13,101.516
14,167.517
15,64.3937
16,2.50218
17,80.8074
18,35.9925
19,75.8015
20,95.2711
21,71.0134
22,150.029
23,15.0868
24,75.9263
25,6.63351
26,94.2398
27,138.564
28,169.714
29,111.813
30,182.866
31,74.8106
32,30.0016
33,119.195
34,113.208
35,66.8561
36,138.689
37,54.3241
38,52.7826
39,121.849
40,34.3377
41,18.2602
42,55.9374
43,49.0717
44,71.0906
45,82.7337
46,95.4041
47,95.0756
48,20.112
49,51.3323
50,76.0571
51,26.766
52,58.3795
53,79.2108
54,151.102
55,81.2215
56,2.37194
57,92.4427
