index,value
0,68.5921
1,108.951
2,55.9302
3,90.3428
4,42.2855
5,83.0682
6,44.5022
7,104.305
8,0.187386
9,47.4966
10,58.9101
11,168.854
12,24.2717
13,85.7713
14,109.501
15,3.76557
16,0
17,169.115
18,186.778
19,235.74
20,130.284
21,63.108
22,92.376
23,0.135895
24,96.8949
25,263.531
26,24.7445
27,93.933
28,202.156
29,196.467
30,142.76
31,289.395
32,145.522
33,58.1292
34,29.4633
35,212.928
36,75.0876
37,200.486
38,0
39,31.3339
40,155.081
41,69.3124
42,94.1327
43,149.884
44,261.022
45,48.413
46,23.337
47,106.323
48,74.1703
49,114.157
50,41.8462
51,78.6353
52,229.631
53,196.532
54,220.329
55,237.839
56,51.1869
57,297.349
