index,value
0,253.65
1,369.585
2,323.647
3,345.083
4,340.223
5,273.55
6,287.573
7,341.353
8,42.0173
9,145.257
10,21.6754
11,37.2045
12,24.8119
13,0
14,104.972
15,76.0757
16,68.3904
17,46.9452
18,13.0676
19,42.9645
20,3.01294
21,12.9978
22,92.5385
23,19.1466
24,0.246081
25,74.6638
26,10.2156
27,22.1031
28,96.1003
29,51.7833
30,65.5694
31,54.4498
32,88.3173
33,125.01
34,82.1542
35,106.327
36,29.7618
37,76.0338
38,63.3629
39,110.193
40,44.0085
41,40.2894
42,167.145
43,91.8923
44,115.046
45,3.52991
46,120.48
47,175.826
48,22.3505
49,60.7294
50,65.0618
51,133.056
52,68.7599
53,64.489
54,45.2594
55,56.0732
56,53.4346
57,171.165
