3.615681335716718764e-02
4.647911489463898982e-02
3.358981182952876232e-02
4.791760148626579563e-02
2.938233834408094172e-02
2.145900272144190754e-02
3.350859543915711558e-02
4.384557579217021606e-02
6.837187994446947137e-02
1.267518538209050916e-01
7.017528262276161166e-02
1.269659246964642274e-01
2.459507481068737289e-02
1.374231940353124459e-01
2.003732984217283450e-02
7.476113119357256920e-02
5.650980160599797242e-02
9.080026420251983976e-03
8.732637398189141420e-02
6.686761723664642887e-02
1.309975669509614304e-01
1.128517006115414695e-01
4.991355762032453208e-02
6.738558415637138643e-02
1.908187977681564257e-02
9.721784575278606677e-02
2.435615097877371141e-02
1.167601543541393200e-03
2.206408879341210071e-03
1.188122791340393419e-01
8.222253420036479410e-02
6.407695270477225397e-03
3.247480058763781152e-02
7.389416328630170339e-02
7.920442182107374079e-03
7.179601480104576272e-02
0.000000000000000000e+00
1.147106390914440395e-02
9.894131557665391749e-03
2.184239596750653725e-02
3.586896123107976425e-02
0.000000000000000000e+00
9.427440960639761613e-02
1.118501324895066346e-01
2.257997231322088003e-02
1.262929812050776202e-01
4.468670294355830963e-02
1.573902978563527025e-02
8.844175408886821577e-02
7.783102286225909716e-02
2.971107481556398144e-02
1.828034284911772209e-02
3.238492151860130480e-02
9.572676574003426142e-02
2.123138487288757092e-01
7.271363832205271494e-02
5.232010401183332911e-04
7.955254050869928206e-02
