index,value
0,80.0237
1,50.6437
2,59.6124
3,68.6411
4,60.8296
5,41.2892
6,64.2749
7,80.5812
8,168.057
9,135.723
10,192.046
11,188.736
12,279.044
13,268.725
14,0.203443
15,193.396
16,181.443
17,150.709
18,3.28722
19,309.505
20,12.857
21,27.1529
22,17.1682
23,71.194
24,31.0505
25,178.878
26,0.228436
27,232.507
28,120.859
29,101.193
30,120.754
31,33.1832
32,8.01574
33,0
34,70.1148
35,132.882
36,161.488
37,19.9555
38,206.628
39,38.7577
40,171.381
41,288.586
42,71.9116
43,192.328
44,48.5553
45,218.3
46,35.5779
47,195.809
48,140.214
49,219.117
50,26.1427
51,66.2025
52,206.796
53,6.59822
54,48.4443
55,72.479
56,266.909
57,37.943
