index,value
0,71.6667
1,74.3156
2,168.129
3,98.6629
4,33.6348
5,73.9117
6,67.7691
7,26.5136
8,26.1211
9,150.852
10,12.0589
11,172.742
12,212.908
13,60.5723
14,33.3702
15,23.9059
16,76.7804
17,215.74
18,186.026
19,86.5612
20,0.965337
21,193.678
22,147.059
23,274.393
24,10.3878
25,124.62
26,23.6956
27,236.091
28,223.829
29,0.0418585
30,47.4352
31,48.0872
32,41.8754
33,46.9693
34,136.946
35,241.882
36,199.134
37,53.7612
38,204.179
39,105.822
40,149.367
41,163.618
42,229.438
43,43.6274
44,38.2563
45,99.3696
46,72.8801
47,7.8366
48,212.702
49,12.7193
50,61.5432
51,225.056
52,173.236
53,301.94
54,130.118
55,231.386
56,35.7478
57,112.93
