index,value
0,352.348
1,363.097
2,278.718
3,316.577
4,315.343
5,270.64
6,300.879
7,356.126
8,44.0479
9,1.61264
10,0.784722
11,52.2043
12,115.412
13,73.9104
14,0.333333
15,76.328
16,20.7926
17,101.669
18,53.4687
19,0
20,23.3981
21,0
22,35.6984
23,60.0069
24,108.823
25,119.375
26,4.79043
27,40.6129
28,75.3593
29,72.8825
30,65.3876
31,22.8904
32,0
33,32.3249
34,103.794
35,95.3551
36,103.698
37,24.4513
38,59.1986
39,93.4633
40,107.408
41,87.7932
42,17.261
43,1
44,53.7643
45,0
46,76.2375
47,80.8419
48,4.47096
49,79.6474
50,39.5389
51,156.996
52,0.746241
53,26.4391
54,77.7213
55,88.0534
56,0
57,66.7677
