index,value
0,245.53
1,218.082
2,197.887
3,160.482
4,211.657
5,266.2
6,287.762
7,335.281
8,121.072
9,234.006
10,23.856
11,54.3591
12,5.9872
13,85.5197
14,107.01
15,105.003
16,8.86422
17,139.974
18,79.1586
19,63.8233
20,155.234
21,0.317976
22,121.757
23,63.5336
24,30.7909
25,25.515
26,71.0602
27,59.2129
28,17.0683
29,68.2856
30,108.404
31,107.769
32,150.617
33,97.34
34,41.3341
35,89.5401
36,137.568
37,29.4517
38,27.5462
39,51.3653
40,89.7188
41,69.8403
42,6.13593
43,74.2898
44,120.58
45,98.4826
46,52.9162
47,116.398
48,91.4376
49,35.1937
50,144.476
51,75.1051
52,49.2739
53,80.0993
54,119.672
55,99.4959
56,100.994
57,69.7279
