index,value
0,80.4266
1,161.459
2,162.301
3,101.341
4,62.2264
5,81.0747
6,141.882
7,36.6314
8,130.992
9,217.852
10,155.094
11,106.278
12,28.0347
13,149.265
14,111.956
15,124.048
16,123.238
17,12.2015
18,1.15733
19,223.539
20,0.566502
21,10.7514
22,92.2753
23,159.6
24,127.125
25,79.7584
26,68.4103
27,2.97219
28,22.7122
29,58.7595
30,175.218
31,75.836
32,31.746
33,237.946
34,217.125
35,76.5565
36,129.522
37,176.937
38,50.2669
39,164.924
40,225.029
41,43.1226
42,83.022
43,243.762
44,195.754
45,242.375
46,60.8536
47,202.997
48,269.248
49,148.048
50,190.954
51,141.044
52,137.714
53,165.882
54,0
55,43.6588
56,51.0498
57,240.509
