index,value
0,40.6921
1,36.2254
2,40.0622
3,69.3798
4,85.9694
5,80.4891
6,67.1232
7,34.7172
8,46.9377
9,116.583
10,9.7373
11,0
12,66.8862
13,47.805
14,291.852
15,45.5189
16,245.844
17,142.591
18,41.9649
19,127.781
20,74.3322
21,130.583
22,195.541
23,157.083
24,20.9258
25,162.388
26,61.5763
27,18.7045
28,192.725
29,84.0095
30,0
31,163.659
32,324.185
33,0
34,228.539
35,332.596
36,0
37,226.399
38,151.727
39,149.53
40,23.5833
41,184.906
42,85.0988
43,115.095
44,30.3602
45,19.5165
46,249.486
47,165.335
48,58.9376
49,120.425
50,15.7821
51,50.9184
52,3.60534
53,5.00798
54,10.3553
55,170.802
56,60.7381
57,6.05967
