index,value
0,92.7503
1,104.223
2,26.4039
3,34.1224
4,73.8339
5,50.7084
6,84.2407
7,48.9502
8,15.9407
9,176.902
10,30.5001
11,18.4036
12,100.826
13,78.3161
14,135.979
15,0.188018
16,9.31418
17,275.406
18,201.458
19,65.7334
20,246.208
21,212.136
22,3.44425
23,54.4201
24,240.221
25,0
26,123.144
27,1.65109
28,106.484
29,169.285
30,37.4663
31,30.6726
32,96.8474
33,239.291
34,175.825
35,45.9507
36,71.4804
37,110.997
38,198.666
39,174.023
40,160.257
41,176.767
42,168.06
43,116.156
44,1.70436
45,179.67
46,115.238
47,123.966
48,336.923
49,18.0747
50,65.8235
51,20.69
52,206.998
53,0
54,0.533333
55,1.5594
56,176.058
57,106.413
