index,value
0,70.0744
1,60.9199
2,31.2692
3,16.8925
4,54.9863
5,41.9038
6,40.834
7,93.9582
8,43.3152
9,162.511
10,243.301
11,71.5935
12,31.3898
13,165.923
14,28.9245
15,1.82396
16,71.5714
17,105.275
18,67.7229
19,51.6673
20,30.7311
21,49.5633
22,184.435
23,257.786
24,191.729
25,118.996
26,4.42164
27,304.057
28,211.384
29,60.84
30,159.567
31,0
32,122.142
33,28.4912
34,46.5242
35,112.71
36,0
37,159.671
38,130.063
39,158.393
40,234.65
41,81.7473
42,149.605
43,187.618
44,132.698
45,207.676
46,232.253
47,37.1039
48,9.6146
49,130.193
50,5.53475
51,104.393
52,205.765
53,92.0495
54,7.30653
55,42.3685
56,0
57,15.4194
