index,value
0,302.587
1,213.853
2,284.239
3,301.854
4,329.097
5,370.694
6,321.935
7,332.637
8,57.4541
9,138.915
10,36.0706
11,79.0521
12,142.443
13,71.0293
14,24.4254
15,100.684
16,107.979
17,71.1549
18,82.6705
19,0
20,111.347
21,69.8904
22,78.8809
23,64.6559
24,79.606
25,18.2401
26,95.0185
27,11.6656
28,45.1039
29,130.665
30,48.5597
31,71.8686
32,0.205755
33,104.878
34,81.5496
35,57.3675
36,61.9102
37,25.8167
38,54.8344
39,65.4563
40,178.91
41,7.15386
42,105.407
43,48.1192
44,25.2985
45,61.098
46,127.708
47,55.6419
48,51.9556
49,25.868
50,1.12726
51,16.4888
52,68.0278
53,29.5529
54,74.9821
55,123.188
56,5.62885
57,51.4772
