index,value
0,251.855
1,279.388
2,255.872
3,298.707
4,317.478
5,263.196
6,226.62
7,218.483
8,101.848
9,77.522
10,23.1261
11,0.403956
12,59.0352
13,12.7903
14,28.5889
15,54.4918
16,28.4117
17,27.9286
18,74.6327
19,48.6607
20,24.9798
21,61.2258
22,55.735
23,61.9686
24,108.196
25,150.963
26,117.035
27,48.5396
28,3.27583
29,33.2279
30,114.102
31,38.4748
32,1.55385
33,48.1561
34,86.3375
35,0
36,99.0207
37,83.1568
38,41.1881
39,60.4673
40,126.887
41,1.23333
42,128.1
43,0
44,88.4527
45,70.6943
46,59.9463
47,70.3828
48,106.82
49,98.6147
50,0.333333
51,33.5674
52,70.8779
53,9.00741
54,36.0014
55,102.638
56,89.7891
57,84.344
