index,value
0,405.553
1,376.897
2,305.344
3,358.329
4,281.869
5,264.361
6,435.503
7,428.295
8,62.4522
9,2.55348
10,10.3099
11,92.3672
12,44.5607
13,146.363
14,25.8341
15,97.512
16,49.0429
17,46.5027
18,47.5158
19,77.4255
20,8.73452
21,0.0555556
22,34.1373
23,5.62175
24,23.1388
25,69.1064
26,74.5328
27,19.7182
28,21.3385
29,48.0279
30,59.1289
31,179.154
32,5.92994
33,56.2151
34,0.310809
35,73.4748
36,59.923
37,98.9258
38,85.1722
39,64.2454
40,169.826
41,0.964286
42,38.9704
43,26.3122
44,18.2142
45,75.2457
46,62.0463
47,124.566
48,66.3968
49,78.5075
50,38.6171
51,61.7865
52,4.32316
53,84.2913
54,14.8332
55,25.8949
56,27.4078
57,55.956
