index,value
0,421.349
1,342.594
2,426.338
3,329.231
4,337.549
5,329.652
6,299.321
7,432.748
8,12.1574
9,78.8128
10,103.429
11,57.9396
12,9.74314
13,123.31
14,46.3012
15,18.1209
16,37.6768
17,39.1481
18,32.6662
19,164.095
20,209.812
21,4.10242
22,60.3054
23,0
24,0.738533
25,30.6304
26,59.8594
27,151.203
28,53.8823
29,56.3397
30,145.087
31,27.8769
32,199.904
33,70.3717
34,151.354
35,123.976
36,4.41361
37,53.3649
38,5.33906
39,45.9365
40,168.676
41,120.737
42,12.1964
43,147.008
44,27.323
45,130.574
46,0
47,8.99983
48,82.0611
49,101.087
50,208.726
51,40.5159
52,93.3749
53,56.8653
54,59.9573
55,164.516
56,34.1888
57,152.733
