index,value
0,51.6855
1,51.9927
2,30.541
3,28.1989
4,55.8308
5,18.7664
6,64.3626
7,50.7986
8,113.531
9,250.045
10,316.891
11,130.905
12,76.3651
13,57.342
14,0
15,32.0476
16,117.801
17,30.6046
18,174.293
19,120.232
20,214.978
21,71.6507
22,72.6475
23,4.96254
24,12.3967
25,167.414
26,75.6407
27,186.858
28,31.2881
29,187.68
30,22.5195
31,208.185
32,75.7694
33,111.782
34,174.116
35,56.7555
36,22.6607
37,45.2307
38,114.757
39,274.266
40,219.801
41,31.9937
42,57.2166
43,211.992
44,60.3096
45,38.1542
46,40.2497
47,203.176
48,78.9575
49,196.067
50,177.932
51,0.59715
52,25.8755
53,37.1226
54,35.4412
55,0.201128
56,66.209
57,89.9125
