index,value
0,150.867
1,194.102
2,181.254
3,211.141
4,199.71
5,181.359
6,181.675
7,164.904
8,126.662
9,207.921
10,219.768
11,175.182
12,42.3209
13,162.015
14,111.284
15,4.44233
16,127.353
17,23.2106
18,110.296
19,11.9344
20,95.1641
21,198.907
22,28.3983
23,92.2066
24,68.815
25,58.6848
26,116.003
27,9.8852
28,33.4218
29,14.0403
30,88.2892
31,54.983
32,95.864
33,149.011
34,126.717
35,25.6876
36,41.3876
37,146.111
38,174.878
39,15.7035
40,30.8487
41,53.4754
42,85.8723
43,3.72277
44,48.454
45,126.858
46,188.069
47,57.8376
48,97.3603
49,0
50,130.261
51,79.672
52,40.1836
53,131.054
54,86.9604
55,111.969
56,33.4334
57,226.635
