index,value
0,28.1299
1,62.8235
2,64.6078
3,82.5181
4,34.7192
5,35.9223
6,70.9463
7,23.7336
8,4.51645
9,83.9121
10,30.7104
11,32.8752
12,284.069
13,185.301
14,119.426
15,20.2639
16,202.524
17,163.885
18,41.6229
19,113.725
20,33.1616
21,161.563
22,46.6451
23,149.817
24,76.4014
25,308.057
26,135.181
27,112.635
28,171.649
29,131.912
30,5.46191
31,170.383
32,41.6817
33,1.81289
34,328.799
35,198.625
36,250.365
37,76.3833
38,140.465
39,128.126
40,212.09
41,37.3093
42,74.0793
43,45.2775
44,307.483
45,189.067
46,54.6757
47,0
48,39.2726
49,108.424
50,102.649
51,211.423
52,218.324
53,19.2318
54,228.537
55,0.507872
56,110.274
57,234.192
