index,value
0,18.1024
1,20.5677
2,67.6164
3,45.7994
4,59.3093
5,34.2863
6,1.52138
7,24.6269
8,35.0998
9,246.094
10,322.099
11,188.221
12,118.033
13,113.632
14,0.0286875
15,144.213
16,233.209
17,96.6618
18,2.33333
19,116.199
20,179.58
21,5.02396
22,9.17007
23,33.687
24,35.0575
25,274
26,133.465
27,47.9889
28,30.5407
29,109.934
30,5.62029
31,28.1913
32,120.129
33,110.528
34,154.045
35,151.731
36,58.7235
37,111.128
38,193.112
39,19.4305
40,0
41,181.727
42,224.786
43,53.2443
44,221.527
45,148.015
46,119.193
47,252.435
48,72.6976
49,3.33074
50,110.382
51,114.776
52,33.7507
53,0
54,51.9807
55,119.47
56,198.872
57,247.055
