index,value
0,10.1369
1,14.6964
2,18.3213
3,54.0714
4,39.3007
5,38.4604
6,29.1935
7,65.7631
8,116.628
9,114.843
10,124.681
11,0
12,1.34091
13,172.583
14,0.406147
15,0
16,54.5655
17,79.1031
18,179.848
19,119.328
20,113.386
21,161.396
22,0.0495504
23,206.504
24,2.05207
25,121.472
26,177.713
27,91.004
28,147.503
29,162.604
30,115.999
31,28.3362
32,158.743
33,150.832
34,240.812
35,74.587
36,218.639
37,167.097
38,58.2165
39,14.2184
40,86.1753
41,155.975
42,112.101
43,40.9949
44,0.446424
45,127.849
46,0
47,155.202
48,208.307
49,0
50,205.895
51,114.317
52,14.6111
53,6.37535
54,89.189
55,4.06503
56,177.46
57,240.297
