index,value
0,33.3601
1,42.824
2,28.7027
3,51.7824
4,55.3753
5,25.9426
6,105.403
7,43.6625
8,162.128
9,137.855
10,161.221
11,254.533
12,170.323
13,32.5947
14,9.14314
15,7.35315
16,251.426
17,222.853
18,90.3954
19,132.478
20,71.3872
21,313.948
22,273.936
23,2.78213
24,7.53158
25,129.124
26,328.552
27,105.425
28,32.0331
29,158.997
30,118.487
31,177.107
32,292.035
33,36.1133
34,67.4165
35,209.485
36,124.1
37,174.692
38,4.89336
39,84.2791
40,109.396
41,48.4283
42,23.3009
43,9.77667
44,34.5578
45,39.4282
46,46.012
47,118.043
48,110.165
49,87.3869
50,38.3986
51,38.9796
52,199.319
53,175.586
54,313.733
55,207.26
56,213.346
57,27.5851
