index,value
0,31.9993
1,39.3151
2,43.8043
3,47.0947
4,77.1913
5,49.3941
6,20.5491
7,12.1216
8,129.845
9,123.334
10,67.6456
11,263.903
12,103.762
13,205.196
14,196.901
15,60.1757
16,174.124
17,25.4822
18,69.2426
19,154.266
20,120.882
21,17.622
22,24.3701
23,132.024
24,58.7327
25,75.2408
26,314.071
27,90.3762
28,33.6838
29,157.696
30,82.1971
31,107.341
32,21.5496
33,179.884
34,16.4798
35,4.39201
36,89.7496
37,0
38,140.573
39,98.6015
40,165.556
41,180.682
42,146.205
43,215.347
44,7.11564
45,54.5768
46,0.0570471
47,74.9398
48,232.069
49,40.0734
50,30.4554
51,295.476
52,2.71272
53,22.57
54,229.968
55,122.474
56,101.32
57,1.65925
