index,value
0,292.072
1,209.665
2,222.059
3,337.333
4,278.173
5,348.912
6,341.15
7,305.442
8,42.9119
9,101.882
10,93.1626
11,159.125
12,99.2759
13,3.3133
14,38.7894
15,38.4901
16,92.676
17,114.561
18,0.15873
19,6.05044
20,127.494
21,55.7906
22,116.513
23,42.4137
24,75.6873
25,135.164
26,80.2881
27,7.87907
28,107.517
29,20.0825
30,74.8363
31,82.375
32,9.81339
33,38.7077
34,39.9005
35,28.7479
36,4.98334
37,77.1771
38,39.1593
39,100.562
40,41.5686
41,62.3229
42,86.5377
43,67.3447
44,137.035
45,4.08693
46,69.6765
47,73.9642
48,107.494
49,0.216939
50,9.77018
51,77.169
52,116.624
53,123.983
54,57.3927
55,78.8786
56,90.7178
57,240.05
