index,value
0,344.686
1,307.226
2,329.507
3,327.357
4,317.527
5,273.546
6,252.849
7,359.503
8,71.67
9,19.215
10,81.7214
11,65.4205
12,69.9841
13,64.4307
14,18.1203
15,108.337
16,23.6927
17,63.9229
18,26.5127
19,60.1363
20,38.9444
21,146.931
22,94.0792
23,59.6376
24,0
25,139.461
26,83.4884
27,85.0062
28,45.094
29,97.0167
30,43.3568
31,21.8069
32,73.4514
33,9.67626
34,48.7594
35,84.7723
36,0
37,42.8761
38,0
39,45.9313
40,42.2975
41,7.39363
42,93.9066
43,58.0593
44,134.496
45,65.2954
46,27.0932
47,32.2015
48,154.746
49,72.241
50,51.0923
51,0
52,90.443
53,28.6039
54,27.6133
55,60.3847
56,93.087
57,17.5499
