index,value
0,237.41
1,174.67
2,261.124
3,249.186
4,221.868
5,244.461
6,321.087
7,233.025
8,83.1947
9,61.4032
10,61.3471
11,17.6415
12,15.2113
13,59.8151
14,73.7585
15,60.166
16,118.584
17,36.0871
18,96.8901
19,129.902
20,7.19484
21,77.7626
22,16.1576
23,155.938
24,104.156
25,53.3411
26,84.3685
27,119.494
28,1.83333
29,63.6881
30,153.612
31,101.283
32,109.623
33,2.79112
34,29.9087
35,5.14337
36,0
37,42.1723
38,64.5565
39,92.8505
40,100.27
41,83.968
42,96.2659
43,81.6739
44,11.7159
45,86.4669
46,0
47,35.6747
48,44.4791
49,66.6213
50,85.3449
51,77.1647
52,62.0142
53,12.5825
54,20.0611
55,43.2026
56,117.034
57,0
