index,value
0,229.233
1,170.227
2,245.774
3,218.857
4,192.016
5,233.694
6,311.826
7,227.595
8,102.283
9,95.8991
10,67.0677
11,29.9336
12,34.2637
13,70.283
14,102.915
15,79.136
16,130.439
17,43.8711
18,106.839
19,156.076
20,12.4307
21,97.1858
22,17.387
23,171.624
24,109.33
25,73.1538
26,105.602
27,123.843
28,2.0303
29,90.0083
30,185.615
31,126.58
32,143.78
33,13.886
34,31.6981
35,5.32884
36,0
37,66.7087
38,88.3315
39,111.429
40,123.726
41,78.5074
42,103.135
43,104.3
44,17.291
45,95.8244
46,0
47,52.3288
48,49.9172
49,74.7958
50,103.835
51,86.8796
52,73.9298
53,21.4634
54,28.9838
55,51.7531
56,144.773
57,0
