index,value
0,278.302
1,341.886
2,286.495
3,285.544
4,206.375
5,292.776
6,209.379
7,256.124
8,194.865
9,33.7295
10,89.5314
11,46.2348
12,57.4707
13,80.0716
14,45.1335
15,14.4305
16,17.0484
17,41.4423
18,81.1278
19,26.7693
20,0
21,6.08439
22,39.0189
23,88.5955
24,86.3768
25,2.58333
26,93.1025
27,111.405
28,38.7844
29,78.417
30,70.2874
31,44.9542
32,9.34052
33,106.966
34,41.8984
35,38.7062
36,96.5277
37,93.6538
38,92.7331
39,69.3625
40,0
41,3.0293
42,43.5916
43,65.834
44,53.6536
45,71.6618
46,152.115
47,64.8593
48,47.5621
49,3.21808
50,98.7548
51,63.5464
52,74.323
53,34.4924
54,29.1783
55,88.3058
56,130.85
57,21.7006
