index,value
0,132.716
1,83.6439
2,40.6638
3,36.0752
4,83.8011
5,111.428
6,66.5079
7,151.644
8,45.3269
9,75.8491
10,216.762
11,0.729724
12,25.5868
13,174.276
14,18.554
15,192.382
16,44.745
17,0.262539
18,352.966
19,39.8913
20,106.801
21,214.719
22,207.987
23,53.5546
24,140.155
25,20.4629
26,3.81995
27,57.9319
28,240.905
29,130.358
30,118.212
31,92.3718
32,153.679
33,153.707
34,265.264
35,193.387
36,200.231
37,122.828
38,35.3769
39,293.458
40,49.1676
41,65.089
42,225.036
43,254.378
44,30.5004
45,146.537
46,4.00129
47,249.578
48,154.48
49,57.5307
50,60.4049
51,94.8346
52,117.83
53,32.1443
54,154.519
55,24.2795
56,200.809
57,56.8491
