index,value
0,258.271
1,339.199
2,305.443
3,341.783
4,344.955
5,335.877
6,310.49
7,244.622
8,90.5476
9,84.704
10,106.658
11,61.1805
12,138.927
13,15.9187
14,165.596
15,198.328
16,16.9486
17,19.1581
18,85.3559
19,37.636
20,134.327
21,115.347
22,23.7327
23,47.5726
24,13.3491
25,73.5277
26,202.451
27,114.681
28,72.9059
29,105.939
30,178.081
31,19.0589
32,34.6325
33,65.3694
34,220.375
35,4.90547
36,68.055
37,57.2318
38,98.6047
39,72.4418
40,6.60415
41,89.1676
42,91.0213
43,94.4159
44,142.029
45,23.3006
46,231.348
47,145.197
48,85.3107
49,3.43349
50,18.2683
51,108.912
52,85.7257
53,61.113
54,61.1909
55,112.195
56,71.932
57,2.99293
