0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777778,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.37037,0,0,0,0,0,0,0,0,0.148148,0,0,0,0.296296,0,0,0,0,0,0,0,0,0,0,0,0.481481,0,0,0,0,0,0,0,0.037037,0,0,0,0,0,0,0,0,0,0,0,0,0.0740741,0,0,0,0,0,1,0,0,0.0740741,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0.0740741,0,0,0,0,0,0,0,0,0,0.222222,0.592593,0,0,0,0,0,0,0,0.481481,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16129,0,0,0,0.0645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0,0,0,0,0,0.419355,0.0322581,0,0,0.16129,0,0,0.903226,0.580645,0,0,0,0,0,0,0,0,0,0,0.129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548387,0,0,0,0,0,0,0,0,0.677419,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0545455,0,0,0,0,0,0,0.0181818,0,0,0,0.327273,0,0,0,0,0,0,0.781818,0,0,0,0,0,0,0,0.690909,0,0,0,0.0363636,0,0,0,0,0.236364,0.0727273,0,0,0,0,0,0.690909,0.2,0,0,0,0,0,0,0,0,0,0.0181818,0,0,0,0.545455,0,0,0,0,0,0,0,0,0,0,0.0909091,0,0,0,0,0,0,0,0,0,0,0.181818,0,0,0,0,0,0,0,0.272727,0,0
0,0,0,0,0,0.324324,0,0,0,0,0,0,0.72973,0,0,0,0.27027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378378,0,0,0,0,0,0,0,0,0.513514,0,0,0,0,0,0,0,0,0.378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72973,0,0,0,0,0,0,0,0,0.594595,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0.0847458,0,0.457627,0,0,0,0,0,0.423729,0,0,0,0,0,0,0,0,0,0,0,0.0338983,0,0,0,0.0338983,0,0,0.0677966,0.525424,0,0,0,0,0,0,0,0.322034,0,0,0,0,0.186441,0,0,0.0338983,0,0,0,0,0,0,0.0169492,0,0.254237,0,0,0,0,0.627119,0,0,0,0,0,0,0.254237,0,0.152542,0.0338983,0,0,0,0,0.525424,0,0,0,0,0,0.20339,0,0.186441,0,0,0,0,0,0.847458,0,0,0,0,0,0
