index,value
0,169.541
1,159.514
2,179.606
3,249.216
4,230.365
5,243.733
6,214.345
7,184.027
8,25.7734
9,111.413
10,13.0629
11,114.459
12,125.628
13,115.46
14,141.484
15,70.4988
16,92.4389
17,40.0369
18,13.7046
19,79.9316
20,109.648
21,17.3589
22,200.778
23,43.3101
24,124.934
25,128.523
26,108.27
27,101.232
28,100.037
29,138.41
30,108.943
31,13.2267
32,127.089
33,110.237
34,20.8715
35,9.92885
36,141.541
37,0.651852
38,0
39,124.647
40,100.556
41,40.5611
42,99.9064
43,148.959
44,3.30498
45,79.0935
46,21.0221
47,99.1585
48,109.708
49,129.79
50,83.4691
51,19.1303
52,0.487179
53,35.374
54,13.9105
55,84.7528
56,0.371378
57,33.9652
