index,value
0,314.185
1,360.536
2,351.091
3,335.816
4,242.834
5,305.081
6,232.824
7,216.159
8,10.4411
9,217.403
10,29.7469
11,127.535
12,22.3627
13,0.933333
14,53.6064
15,38.1483
16,7.0837
17,0.333333
18,112.548
19,0.333333
20,10.0403
21,71.8464
22,34.4471
23,39.0286
24,38.4806
25,49.8501
26,112.983
27,72.0465
28,81.9095
29,115.647
30,11.1273
31,0.60895
32,32.8459
33,37.0191
34,17.2159
35,75.3618
36,63.1245
37,31.9958
38,3.61313
39,57.8909
40,23.1229
41,4.54661
42,43.6836
43,79.6319
44,1.83333
45,137.226
46,41.8453
47,10.0268
48,77.3918
49,1
50,32.749
51,81.8609
52,112.172
53,121.088
54,70.9595
55,74.4485
56,81.208
57,91.6952
