index,value
0,220.822
1,220.398
2,214.242
3,204.021
4,244.654
5,286.834
6,412.254
7,331.721
8,76.5188
9,163.602
10,9.69197
11,79.5236
12,92.3074
13,183.556
14,112.912
15,27.2469
16,5.03224
17,196.698
18,14.5102
19,237.731
20,107.253
21,96.7762
22,194.874
23,25.3658
24,157.044
25,61.6371
26,169.875
27,39.1607
28,115.826
29,57.2097
30,119.141
31,122.19
32,78.2929
33,76.2734
34,54.5982
35,44.8897
36,0
37,23.6878
38,104.097
39,196.676
40,153.004
41,153.947
42,87.7412
43,129.009
44,83.5794
45,54.3262
46,42.86
47,56.5911
48,126.139
49,180.162
50,0.76453
51,145.216
52,77.1554
53,67.833
54,5.9261
55,23.0526
56,80.1655
57,84.85
