index,value
0,217.362
1,220.39
2,318.346
3,323.532
4,342.703
5,313.327
6,324.122
7,248.324
8,179.757
9,125.06
10,68.829
11,5.07217
12,0.45202
13,62.8618
14,34.3533
15,43.0646
16,49.9676
17,49.2204
18,119.233
19,84.9546
20,117.86
21,38.8359
22,87.4094
23,9.32219
24,20.5349
25,79.8282
26,15.1525
27,186.768
28,34.497
29,44.7802
30,50.5731
31,116.529
32,130.399
33,74.112
34,115.897
35,53.0668
36,3.19262
37,64.6135
38,100.843
39,84.3364
40,5.94555
41,0
42,85.3636
43,129.624
44,98.0965
45,148.074
46,80.1979
47,43.3242
48,109.79
49,134.909
50,93.7078
51,0.790924
52,117.941
53,107.211
54,133.719
55,20.1632
56,127.291
57,34.3446
