index,value
0,252.761
1,424.811
2,317.658
3,291.591
4,269.239
5,252.032
6,150.428
7,156.623
8,132.672
9,138.22
10,10.8135
11,47.6309
12,155.826
13,100.707
14,98.6274
15,50.6552
16,161.347
17,41.392
18,76.6927
19,136.441
20,156.909
21,87.5757
22,79.1452
23,166.797
24,146.181
25,41.3745
26,29.6516
27,71.4383
28,73.0091
29,24.8011
30,18.9996
31,211.643
32,0.112091
33,0.248749
34,20.2936
35,25.4256
36,115.641
37,127.137
38,79.3592
39,314.362
40,108.133
41,133.764
42,9.99231
43,20.7878
44,135.937
45,45.9562
46,107.532
47,147.265
48,73.9593
49,162.619
50,49.0726
51,96.9327
52,96.3047
53,78.5073
54,209.766
55,78.6523
56,11.5774
57,78.6635
