index,value
0,68.1805
1,46.9867
2,53.4063
3,37.8754
4,67.6285
5,103.477
6,128.536
7,40.8243
8,16.0045
9,204.477
10,35.5278
11,10.6867
12,72.1529
13,219.725
14,46.5852
15,113.329
16,112.809
17,161.506
18,136.028
19,10.7809
20,242.051
21,89.0558
22,249.815
23,114.092
24,42.0168
25,0
26,158.58
27,127.732
28,64.8865
29,79.2047
30,7.5902
31,158.493
32,47.4055
33,9.46247
34,107.87
35,8.26745
36,251.89
37,120.859
38,285.653
39,8.62311
40,133.562
41,8.43568
42,31.8043
43,58.119
44,201.944
45,0.687345
46,122.501
47,173.767
48,237.19
49,89.5477
50,9.63172
51,158.149
52,12.7303
53,84.2446
54,145.695
55,1.69493
56,188.188
57,41.8172
