index,value
0,235.408
1,290.733
2,288.413
3,201.687
4,288.467
5,290.48
6,203.065
7,287.623
8,127
9,64.7972
10,2.0667
11,69.58
12,101.313
13,113.588
14,11.3478
15,70.4791
16,175.545
17,87.5296
18,63.7698
19,119.47
20,150.843
21,98.6065
22,105.355
23,97.4461
24,24.2315
25,3.6329
26,118.572
27,0
28,74.575
29,113.564
30,51.1691
31,76.4878
32,36.0822
33,54.9208
34,51.9436
35,89.6375
36,33.4323
37,148.571
38,1.83482
39,103.121
40,98.4531
41,77.4749
42,140.023
43,75.7843
44,2.87764
45,25.0312
46,115.6
47,81.5548
48,44.5804
49,136.993
50,91.2684
51,127.363
52,20.9659
53,100.297
54,132.586
55,162.876
56,110.038
57,110.266
