index,value
0,310.853
1,343.014
2,291.429
3,341.944
4,245.231
5,312.343
6,299.741
7,284.319
8,54.2118
9,70.6333
10,132.537
11,37.8974
12,89.7889
13,25.5636
14,74.7182
15,73.7868
16,66.5646
17,93.5451
18,57.6946
19,108.07
20,94.8324
21,51.2395
22,52.44
23,0
24,182.594
25,176.293
26,52.3857
27,4.89246
28,77.1553
29,31.3514
30,31.1371
31,34.7537
32,115.282
33,3.8627
34,26.3111
35,88.3506
36,18.9557
37,175.577
38,59.8928
39,64.8363
40,127.228
41,10.5281
42,86.3104
43,10.9044
44,12.0073
45,46.3653
46,18.3145
47,117.137
48,0.873147
49,74.9488
50,6.57284
51,0.752049
52,116.512
53,78.7342
54,87.2604
55,52.2475
56,25.849
57,86.4502
