index,value
0,317.161
1,317.939
2,255.364
3,287.133
4,313.188
5,351.798
6,311.829
7,386.455
8,66.6382
9,61.0147
10,3.69137
11,68.4255
12,66.0865
13,50.4309
14,40.2082
15,196.43
16,44.1325
17,0
18,40.4541
19,1
20,95.6405
21,86.5685
22,75.5186
23,95.8199
24,56.1039
25,110.521
26,53.7192
27,34.0308
28,11.1015
29,16.9571
30,40.2776
31,18.6892
32,186.208
33,101.715
34,2.09532
35,64.5458
36,51.3635
37,41.9724
38,49.1303
39,0
40,55.8175
41,30.5886
42,38.8561
43,93.4483
44,76.7137
45,34.9531
46,76.2452
47,84.6964
48,59.6477
49,44.7175
50,167.698
51,16.2588
52,59.3827
53,1.3375
54,60.1178
55,86.2529
56,5.66762
57,35.8408
