index,value
0,129.003
1,150.207
2,267.151
3,234.251
4,171.522
5,147.267
6,81.4154
7,150.867
8,48.1299
9,130.258
10,247.999
11,153.744
12,148.105
13,144.052
14,0.361808
15,101.011
16,127.737
17,102.874
18,1.40674
19,106.757
20,158.998
21,10.1854
22,13.975
23,43.6638
24,46.9108
25,208.928
26,159.854
27,49.0002
28,34.0151
29,89.3128
30,11.4725
31,40.4161
32,97.4453
33,90.6946
34,122.399
35,117.686
36,57.2705
37,118.577
38,184.076
39,25.0877
40,0
41,157.624
42,200.446
43,51.8927
44,155.806
45,92.0692
46,88.4379
47,188.58
48,48.966
49,10.2442
50,78.9245
51,94.889
52,33.837
53,0
54,31.7515
55,90.7042
56,136.208
57,215.936
