index,value
0,62.9784
1,95.2896
2,42.6758
3,154.865
4,98.4977
5,121.555
6,18.2543
7,31.5564
8,160.492
9,178.053
10,165.751
11,179.624
12,68.807
13,141.859
14,30.5864
15,123.137
16,208.239
17,46.6984
18,34.337
19,35.6846
20,32.4043
21,207.328
22,232.64
23,0
24,115.517
25,0.988048
26,73.0477
27,70.7194
28,186.276
29,53.4244
30,86.6319
31,177.937
32,177.646
33,94.7442
34,268.227
35,53.5313
36,38.4782
37,19.9388
38,31.0852
39,110.049
40,85.0495
41,66.1643
42,168.884
43,32.0337
44,185.349
45,314.57
46,44.8152
47,7.92803
48,182.574
49,1.66376
50,33.4487
51,14.4089
52,0
53,31.5652
54,90.4499
55,157.715
56,131.921
57,62.719
