index,value
0,203.882
1,314.663
2,215.286
3,259.763
4,284.808
5,254.302
6,239.463
7,261.558
8,11.3892
9,0.023976
10,128.928
11,148.325
12,162.588
13,97.724
14,73.049
15,83.8281
16,136.593
17,167.154
18,113.307
19,105.756
20,29.3484
21,38.2735
22,223.034
23,88.4652
24,74.6821
25,72.0772
26,73.3334
27,105.739
28,138.237
29,150.227
30,134.477
31,0.791154
32,96.7203
33,7.66399
34,67.0186
35,8.47174
36,226.184
37,161.709
38,101.835
39,76.4611
40,45.0677
41,76.7278
42,29.3219
43,82.2424
44,71.3855
45,40.8
46,159.183
47,21.2962
48,88.5318
49,80.1199
50,172.65
51,11.3201
52,0
53,139.172
54,132.435
55,9.2165
56,126.643
57,23.2424
