index,value
0,209.836
1,350.293
2,332.322
3,346.076
4,332.559
5,181.893
6,237.089
7,264.913
8,72.9775
9,43.8981
10,23.3969
11,68.9037
12,51.3886
13,21.8747
14,127.311
15,92.3023
16,17.8446
17,61.9991
18,39.8436
19,154.754
20,103.714
21,36.5047
22,5.37844
23,57.5072
24,15.0531
25,122.532
26,7.66603
27,21.9794
28,59.3966
29,18.9919
30,66.0784
31,11.0215
32,123.448
33,77.8963
34,162.941
35,97.0203
36,112.455
37,0
38,49.0866
39,122.004
40,157.345
41,36.7044
42,0
43,28.01
44,63.6997
45,7.95637
46,0.0740741
47,0
48,78.5725
49,65.4425
50,47.0767
51,66.4892
52,30.7501
53,0
54,36.8378
55,123.12
56,131.142
57,61.8903
